"ComplaintID","CDisputed.fctr","CDisputed.fctr.MFO...myMFO_classfr.prob","CDisputed.fctr.MFO...myMFO_classfr","CDisputed.fctr.MFO...myMFO_classfr.err","CDisputed.fctr.MFO...myMFO_classfr.err.abs","CDisputed.fctr.MFO...myMFO_classfr.is.acc"
1228356,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1228591,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1243124,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1266024,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1257916,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1283380,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1289233,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1274110,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1267674,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1275237,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1298364,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1306257,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1277954,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1299860,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1293137,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1301241,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1313669,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1326610,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1356824,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1342342,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1357129,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1336331,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1366079,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1350092,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1350689,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1330702,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1383744,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1383532,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1354711,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1376553,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1362650,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1376730,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1356101,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1386582,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1401522,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1380681,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1408499,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1408573,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1396321,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1409878,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1410514,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1418284,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1417355,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1390304,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1412099,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1405707,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1408295,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1430331,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1436263,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1454598,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1433399,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1448171,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1486288,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1485324,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1478538,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1466720,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1492961,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1494142,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1494565,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1503092,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1491277,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1490733,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1491904,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1499849,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1529875,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1536843,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1561393,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1547581,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1555274,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1562642,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1532368,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1532381,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1535058,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1563956,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1565461,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1567932,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1574328,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1582929,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1604719,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1604848,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1569745,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1569890,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1605572,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1605672,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1605830,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1613021,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1605883,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1613059,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1605935,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1606141,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1606273,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1620381,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1613617,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1613759,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1620841,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621342,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1613971,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621396,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621398,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621413,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1598374,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621468,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621488,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1614271,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1615217,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621767,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1615177,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1615251,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1607900,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1615299,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1621970,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1622078,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1622272,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1622615,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1608144,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1593463,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1600639,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1615613,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1622662,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1630827,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1622699,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1622710,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1630910,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1622807,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623313,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623331,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623366,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623161,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623481,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623462,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1616233,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1631249,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623535,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1631275,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1631319,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1623652,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1624093,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1624103,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1616497,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1616573,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1624209,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1616639,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617486,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617507,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1631668,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617595,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617603,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617617,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1624480,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617315,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617767,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1624704,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1617948,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1625039,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1632182,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1625533,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1618783,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1626266,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1619647,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1619722,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1619741,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1619742,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1626539,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1619894,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1633284,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1620239,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1627316,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1647851,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1611552,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1642774,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1634134,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1634139,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1640914,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1634151,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1612215,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1634334,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1634357,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1612903,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1635282,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1635351,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1648545,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1635419,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1642075,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1627789,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1628647,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1650324,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1650490,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1644904,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1644959,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1651199,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1629594,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1629595,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1629616,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1636369,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1629933,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1658373,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1630068,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1667165,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1637814,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1673929,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1652362,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1640225,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1653687,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1640515,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1654302,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1654265,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1662446,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1691019,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1706970,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1713202,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1693516,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1679194,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1705226,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1730648,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1729539,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1688114,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1695999,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1709545,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1730135,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1739173,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1744976,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1711162,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1724708,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1725973,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1711951,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1717332,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1710761,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1718367,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1733983,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1748849,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1737514,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1763843,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1758066,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1757939,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1774058,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1751700,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1796946,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1804170,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1760117,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1760181,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1761324,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1761162,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1760128,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1754681,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1776305,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1807001,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1762180,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1768526,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1784161,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1769065,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1778626,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1780331,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1793329,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1801041,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1801821,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1795597,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1811892,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1840339,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1820849,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1820312,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1819712,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1865546,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1842985,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1866034,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1850663,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1861239,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1860749,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1860955,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1861565,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1876690,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1878940,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1863677,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1947092,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1885917,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1877079,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1891995,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1824926,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
955928,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
945721,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
945559,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
945564,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
954851,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
994996,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
986452,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
994660,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
988380,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1024863,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1012985,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1013475,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
989525,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1037206,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1052063,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1044120,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1060876,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1069277,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1069408,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1047591,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1055498,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1079866,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1086443,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1087074,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1087253,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1081758,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1095619,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1097487,"Y",0.262295081967213,"N",TRUE,0.737704918032787,FALSE
1134380,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1124037,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1121026,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1105928,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1143133,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1109104,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1153219,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1145971,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1178048,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1172781,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1166571,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
1181086,"N",0.262295081967213,"N",FALSE,0.262295081967213,TRUE
