"ComplaintID","CDisputed.fctr","CDisputed.fctr.Max.cor.Y..rcv.rpart.prob","CDisputed.fctr.Max.cor.Y..rcv.rpart","CDisputed.fctr.Max.cor.Y..rcv.rpart.err","CDisputed.fctr.Max.cor.Y..rcv.rpart.err.abs","CDisputed.fctr.Max.cor.Y..rcv.rpart.is.acc"
608377,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
608409,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
563388,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
586691,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
572520,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
572590,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
587740,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
564699,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
565891,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
573501,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
612228,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
588373,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
575256,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
617987,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
598146,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
589597,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
619198,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
619597,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
612966,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
599184,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
622209,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
613507,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
614341,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
599746,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
636509,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
629953,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
637195,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
643695,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
651187,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
644521,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
616108,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
646308,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
616435,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
616625,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
666776,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
631049,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
660900,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
645510,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
645721,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
661390,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
633047,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
638753,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
647228,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
660632,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
647566,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
654926,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
670557,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
639993,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
640698,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
663729,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
649179,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
672085,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
676770,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
672330,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
672845,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
664310,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
664413,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
664570,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
656949,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
674583,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
687887,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
660042,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
681744,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
695514,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
695692,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
711972,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
675140,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
716730,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
675624,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
711844,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
697561,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
718655,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
713503,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
726616,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
727016,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
684805,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
692019,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
692123,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
713391,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
685675,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
685762,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
699489,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
714866,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
736811,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
694098,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
730168,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
715372,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
715453,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
738373,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
738694,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
716336,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
716404,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
738914,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
717607,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
717650,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
757152,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
754107,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
757585,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
755770,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
763335,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
769155,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
770805,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
760939,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
763405,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
734641,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
763468,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
736957,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
766165,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
763686,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
756283,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
778693,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
751024,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
766478,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
763993,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
757904,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
780599,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
744471,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
744534,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
773674,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
757991,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
781041,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
768588,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
781911,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
795658,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
796535,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
797078,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
790299,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
790853,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
790649,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
791371,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
783594,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
806538,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
784106,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
799476,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
819679,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
785026,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
808807,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
821101,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
821605,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
821744,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
793525,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
794877,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
794413,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
823154,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
823222,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
830087,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
830162,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
843015,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
845414,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
830957,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
831793,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
846053,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
849099,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
817093,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
838081,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
825865,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
826388,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
844772,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
846603,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
810942,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
831154,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
804531,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
811488,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
833649,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
847679,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
855575,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
833367,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
861436,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
849594,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
864245,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
864758,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
857404,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
857661,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
886679,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
886765,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
887553,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
880747,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
888283,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
875694,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
860250,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
874827,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
882158,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
860945,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
896849,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
875286,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
889932,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
890040,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
890319,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
868884,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
883849,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
898512,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
870625,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
883989,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
877941,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
893661,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
883605,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
900411,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
900574,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
900768,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
908628,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
915925,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
901998,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
909068,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
893592,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
917126,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
946089,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
895623,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
910069,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
925067,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
925129,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
917724,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
925344,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
947540,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
940955,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
926054,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
940033,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
918458,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
911244,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
928275,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
948504,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
935170,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
934990,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
949408,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
935457,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
956633,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
950159,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
957380,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
958155,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
920391,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
959533,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
937175,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
943597,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
937387,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
929247,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
959290,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
965915,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
945006,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
923529,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
952192,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
944920,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
974917,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
945727,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
968715,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
953583,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
969263,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
983924,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
991081,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
984373,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
984459,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
976776,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
970879,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
976999,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
962767,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
998412,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1006392,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
999076,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1007993,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
971066,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
971215,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1001093,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1007006,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
985823,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
993882,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
973055,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
986686,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1009160,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
994239,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1009609,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1002631,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1003407,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
987914,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1024326,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
979388,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1017715,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1017983,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
994559,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
996649,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1003698,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
988841,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
981091,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1010773,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1011560,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
997649,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
996427,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
989435,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1026174,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1012415,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1026872,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1026770,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1027685,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1028039,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1028180,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1020569,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1042824,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1013952,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1050996,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1051119,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1028931,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1044578,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1058354,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1058982,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1066504,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1037930,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1066742,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1038056,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1067766,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1038325,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1053408,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1046184,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1030968,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1068053,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1068324,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1056019,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1034026,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1069306,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1040485,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1076213,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1062869,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
1076851,"N",0.216921419433035,"N",FALSE,0.216921419433035,TRUE
