"ComplaintID","CDisputed.fctr","CDisputed.fctr.Interact.High.cor.Y..rcv.glmnet.prob","CDisputed.fctr.Interact.High.cor.Y..rcv.glmnet","CDisputed.fctr.Interact.High.cor.Y..rcv.glmnet.err","CDisputed.fctr.Interact.High.cor.Y..rcv.glmnet.err.abs","CDisputed.fctr.Interact.High.cor.Y..rcv.glmnet.is.acc"
527527,"N",0.317103535761153,"N",FALSE,0.317103535761153,TRUE
504974,"N",0.380401331476005,"N",FALSE,0.380401331476005,TRUE
528113,"N",0.303627929601959,"N",FALSE,0.303627929601959,TRUE
505378,"N",0.367326270008076,"N",FALSE,0.367326270008076,TRUE
528179,"N",0.292815701780113,"N",FALSE,0.292815701780113,TRUE
514111,"N",0.288438973053656,"N",FALSE,0.288438973053656,TRUE
514495,"N",0.248187129202368,"N",FALSE,0.248187129202368,TRUE
558386,"N",0.236308637417366,"N",FALSE,0.236308637417366,TRUE
514765,"N",0.248199111362195,"N",FALSE,0.248199111362195,TRUE
501729,"N",0.314763658568993,"N",FALSE,0.314763658568993,TRUE
529313,"N",0.325068090084371,"N",FALSE,0.325068090084371,TRUE
550627,"N",0.245592598002473,"N",FALSE,0.245592598002473,TRUE
543641,"N",0.319607219134465,"N",FALSE,0.319607219134465,TRUE
551767,"N",0.248478974142531,"N",FALSE,0.248478974142531,TRUE
551739,"N",0.246647381551008,"N",FALSE,0.246647381551008,TRUE
560355,"N",0.242017927029534,"N",FALSE,0.242017927029534,TRUE
560410,"N",0.24258025942068,"N",FALSE,0.24258025942068,TRUE
523436,"N",0.306370845646283,"N",FALSE,0.306370845646283,TRUE
552694,"N",0.240284203923447,"N",FALSE,0.240284203923447,TRUE
546221,"N",0.310155480859208,"N",FALSE,0.310155480859208,TRUE
546384,"N",0.308123296489655,"N",FALSE,0.308123296489655,TRUE
539516,"N",0.338955823331785,"N",FALSE,0.338955823331785,TRUE
546693,"N",0.301127221653429,"N",FALSE,0.301127221653429,TRUE
576035,"N",0.307535338077914,"N",FALSE,0.307535338077914,TRUE
561405,"N",0.243849874838751,"N",FALSE,0.243849874838751,TRUE
576540,"N",0.309536699759929,"N",FALSE,0.309536699759929,TRUE
590570,"N",0.233092549773494,"N",FALSE,0.233092549773494,TRUE
570034,"N",0.253910552668957,"N",FALSE,0.253910552668957,TRUE
591484,"N",0.240070183715692,"N",FALSE,0.240070183715692,TRUE
577575,"N",0.269199538202437,"N",FALSE,0.269199538202437,TRUE
563074,"N",0.263697618382327,"N",FALSE,0.263697618382327,TRUE
583985,"N",0.232999610095487,"N",FALSE,0.232999610095487,TRUE
556108,"N",0.267989795658563,"N",FALSE,0.267989795658563,TRUE
585874,"N",0.273445835046977,"N",FALSE,0.273445835046977,TRUE
570710,"N",0.209053680885909,"N",FALSE,0.209053680885909,TRUE
571230,"N",0.275059591099013,"N",FALSE,0.275059591099013,TRUE
601462,"N",0.226436316297246,"N",FALSE,0.226436316297246,TRUE
600846,"N",0.221196407573777,"N",FALSE,0.221196407573777,TRUE
608309,"N",0.253671849320516,"N",FALSE,0.253671849320516,TRUE
608377,"N",0.241072457331429,"N",FALSE,0.241072457331429,TRUE
608409,"N",0.229973924631953,"N",FALSE,0.229973924631953,TRUE
563388,"N",0.251643013827419,"N",FALSE,0.251643013827419,TRUE
586691,"N",0.252063143423393,"N",FALSE,0.252063143423393,TRUE
572520,"N",0.260959017205219,"N",FALSE,0.260959017205219,TRUE
572590,"N",0.248976418317233,"N",FALSE,0.248976418317233,TRUE
587740,"N",0.244919460276957,"N",FALSE,0.244919460276957,TRUE
564699,"N",0.270269205212443,"N",FALSE,0.270269205212443,TRUE
565891,"N",0.304377570039389,"N",FALSE,0.304377570039389,TRUE
573501,"N",0.278990594873547,"N",FALSE,0.278990594873547,TRUE
612228,"N",0.239839623852837,"N",FALSE,0.239839623852837,TRUE
588373,"N",0.235126100255963,"N",FALSE,0.235126100255963,TRUE
575256,"N",0.299409825987112,"N",FALSE,0.299409825987112,TRUE
617987,"N",0.212900583896968,"N",FALSE,0.212900583896968,TRUE
598146,"N",0.238714573396802,"N",FALSE,0.238714573396802,TRUE
589597,"N",0.221083372833428,"N",FALSE,0.221083372833428,TRUE
619198,"N",0.240421781735943,"N",FALSE,0.240421781735943,TRUE
619597,"N",0.23402906245102,"N",FALSE,0.23402906245102,TRUE
612966,"N",0.295859784714172,"N",FALSE,0.295859784714172,TRUE
599184,"N",0.226744464051855,"N",FALSE,0.226744464051855,TRUE
622209,"N",0.209996572385185,"N",FALSE,0.209996572385185,TRUE
613507,"N",0.246029914289879,"N",FALSE,0.246029914289879,TRUE
614341,"N",0.274055579538298,"N",FALSE,0.274055579538298,TRUE
599746,"N",0.241691037231994,"N",FALSE,0.241691037231994,TRUE
636509,"N",0.267012018691773,"N",FALSE,0.267012018691773,TRUE
629953,"N",0.217177095396527,"N",FALSE,0.217177095396527,TRUE
637195,"N",0.246981929644151,"N",FALSE,0.246981929644151,TRUE
643695,"N",0.224154800704872,"N",FALSE,0.224154800704872,TRUE
651187,"N",0.260874102469138,"N",FALSE,0.260874102469138,TRUE
644521,"N",0.26439534076915,"N",FALSE,0.26439534076915,TRUE
616108,"N",0.264677053460694,"N",FALSE,0.264677053460694,TRUE
646308,"N",0.256436335033072,"N",FALSE,0.256436335033072,TRUE
616435,"N",0.239432906786434,"N",FALSE,0.239432906786434,TRUE
616625,"N",0.195066552156265,"N",FALSE,0.195066552156265,TRUE
666776,"N",0.166908407907047,"N",FALSE,0.166908407907047,TRUE
631049,"N",0.208746386019482,"N",FALSE,0.208746386019482,TRUE
660900,"N",0.163513281566666,"N",FALSE,0.163513281566666,TRUE
645510,"N",0.245108664725332,"N",FALSE,0.245108664725332,TRUE
645721,"N",0.222915165844267,"N",FALSE,0.222915165844267,TRUE
661390,"N",0.159744491423526,"N",FALSE,0.159744491423526,TRUE
633047,"N",0.216969167901318,"N",FALSE,0.216969167901318,TRUE
638753,"N",0.232149185804059,"N",FALSE,0.232149185804059,TRUE
647228,"N",0.231365240089131,"N",FALSE,0.231365240089131,TRUE
660632,"N",0.157606958298606,"N",FALSE,0.157606958298606,TRUE
647566,"N",0.22354173426906,"N",FALSE,0.22354173426906,TRUE
654926,"N",0.143101689730788,"N",FALSE,0.143101689730788,TRUE
670557,"N",0.168400676251197,"N",FALSE,0.168400676251197,TRUE
639993,"N",0.216626617549158,"N",FALSE,0.216626617549158,TRUE
640698,"N",0.208055456042944,"N",FALSE,0.208055456042944,TRUE
663729,"N",0.159203063013284,"N",FALSE,0.159203063013284,TRUE
649179,"N",0.251433978201776,"N",FALSE,0.251433978201776,TRUE
672085,"N",0.168233930713987,"N",FALSE,0.168233930713987,TRUE
676770,"N",0.188834345753447,"N",FALSE,0.188834345753447,TRUE
672330,"N",0.15647184365447,"N",FALSE,0.15647184365447,TRUE
672845,"N",0.156133234094617,"N",FALSE,0.156133234094617,TRUE
664310,"N",0.161605586715626,"N",FALSE,0.161605586715626,TRUE
664413,"N",0.148004918269633,"N",FALSE,0.148004918269633,TRUE
664570,"N",0.145890713849676,"N",FALSE,0.145890713849676,TRUE
656949,"N",0.171830738299619,"N",FALSE,0.171830738299619,TRUE
674583,"N",0.180745388760191,"N",FALSE,0.180745388760191,TRUE
687887,"N",0.208625747218954,"N",FALSE,0.208625747218954,TRUE
660042,"N",0.165599011639621,"N",FALSE,0.165599011639621,TRUE
681744,"N",0.176232654900642,"N",FALSE,0.176232654900642,TRUE
695514,"N",0.140700353396582,"N",FALSE,0.140700353396582,TRUE
695692,"N",0.121701929838909,"N",FALSE,0.121701929838909,TRUE
711972,"N",0.162172997231437,"N",FALSE,0.162172997231437,TRUE
675140,"N",0.157287191285776,"N",FALSE,0.157287191285776,TRUE
716730,"N",0.156405563476748,"N",FALSE,0.156405563476748,TRUE
675624,"N",0.131946610984326,"N",FALSE,0.131946610984326,TRUE
711844,"N",0.159228574121599,"N",FALSE,0.159228574121599,TRUE
697561,"N",0.122789494746381,"N",FALSE,0.122789494746381,TRUE
718655,"N",0.169295695553868,"N",FALSE,0.169295695553868,TRUE
713503,"N",0.159702374079238,"N",FALSE,0.159702374079238,TRUE
726616,"N",0.155262344740763,"N",FALSE,0.155262344740763,TRUE
727016,"N",0.152016562341401,"N",FALSE,0.152016562341401,TRUE
684805,"N",0.171604614183214,"N",FALSE,0.171604614183214,TRUE
692019,"N",0.188861950586971,"N",FALSE,0.188861950586971,TRUE
692123,"N",0.168946288064811,"N",FALSE,0.168946288064811,TRUE
713391,"N",0.125091855496507,"N",FALSE,0.125091855496507,TRUE
685675,"N",0.167194171948845,"N",FALSE,0.167194171948845,TRUE
685762,"N",0.158593644269047,"N",FALSE,0.158593644269047,TRUE
699489,"N",0.168407422186883,"N",FALSE,0.168407422186883,TRUE
714866,"N",0.153975205282537,"N",FALSE,0.153975205282537,TRUE
736811,"N",0.175435583726246,"N",FALSE,0.175435583726246,TRUE
694098,"N",0.147708209509807,"N",FALSE,0.147708209509807,TRUE
730168,"N",0.199054885328439,"N",FALSE,0.199054885328439,TRUE
715372,"N",0.123724670018312,"N",FALSE,0.123724670018312,TRUE
715453,"N",0.126176139033682,"N",FALSE,0.126176139033682,TRUE
738373,"N",0.163936948664481,"N",FALSE,0.163936948664481,TRUE
738694,"N",0.167707331052926,"N",FALSE,0.167707331052926,TRUE
716336,"N",0.157601201174463,"N",FALSE,0.157601201174463,TRUE
716404,"N",0.148200001647632,"N",FALSE,0.148200001647632,TRUE
738914,"N",0.162556107246011,"N",FALSE,0.162556107246011,TRUE
717607,"N",0.176434839738417,"N",FALSE,0.176434839738417,TRUE
717650,"N",0.174147650429554,"N",FALSE,0.174147650429554,TRUE
757152,"N",0.199697573489197,"N",FALSE,0.199697573489197,TRUE
754107,"N",0.199581857048057,"N",FALSE,0.199581857048057,TRUE
757585,"N",0.172755023687096,"N",FALSE,0.172755023687096,TRUE
755770,"N",0.173634126182352,"N",FALSE,0.173634126182352,TRUE
763335,"N",0.171013017071047,"N",FALSE,0.171013017071047,TRUE
769155,"N",0.18766986815764,"N",FALSE,0.18766986815764,TRUE
770805,"N",0.176098026638156,"N",FALSE,0.176098026638156,TRUE
760939,"N",0.199520727869425,"N",FALSE,0.199520727869425,TRUE
763405,"N",0.189722928207321,"N",FALSE,0.189722928207321,TRUE
734641,"N",0.158928722702278,"N",FALSE,0.158928722702278,TRUE
763468,"N",0.189725231617315,"N",FALSE,0.189725231617315,TRUE
736957,"N",0.135904131331016,"N",FALSE,0.135904131331016,TRUE
766165,"N",0.183611949303868,"N",FALSE,0.183611949303868,TRUE
763686,"N",0.224838675525928,"N",FALSE,0.224838675525928,TRUE
756283,"N",0.183891191065168,"N",FALSE,0.183891191065168,TRUE
778693,"N",0.194554293432955,"N",FALSE,0.194554293432955,TRUE
751024,"N",0.167999508790855,"N",FALSE,0.167999508790855,TRUE
766478,"N",0.173086237505564,"N",FALSE,0.173086237505564,TRUE
763993,"N",0.207924687856792,"N",FALSE,0.207924687856792,TRUE
757904,"N",0.17692284858069,"N",FALSE,0.17692284858069,TRUE
780599,"N",0.208897641630052,"N",FALSE,0.208897641630052,TRUE
744471,"N",0.17371989613531,"N",FALSE,0.17371989613531,TRUE
744534,"N",0.172396720726427,"N",FALSE,0.172396720726427,TRUE
773674,"N",0.165711248396935,"N",FALSE,0.165711248396935,TRUE
757991,"N",0.177335357073612,"N",FALSE,0.177335357073612,TRUE
781041,"N",0.181411581179858,"N",FALSE,0.181411581179858,TRUE
768588,"N",0.202648963453592,"N",FALSE,0.202648963453592,TRUE
781911,"N",0.15810373431103,"N",FALSE,0.15810373431103,TRUE
795658,"N",0.165931032399181,"N",FALSE,0.165931032399181,TRUE
796535,"N",0.18696042075716,"N",FALSE,0.18696042075716,TRUE
797078,"N",0.179475891391839,"N",FALSE,0.179475891391839,TRUE
790299,"N",0.171549323642332,"N",FALSE,0.171549323642332,TRUE
790853,"N",0.147875825413932,"N",FALSE,0.147875825413932,TRUE
790649,"N",0.143593170274477,"N",FALSE,0.143593170274477,TRUE
791371,"N",0.184820586604423,"N",FALSE,0.184820586604423,TRUE
783594,"N",0.191147818436466,"N",FALSE,0.191147818436466,TRUE
806538,"N",0.170097223109859,"N",FALSE,0.170097223109859,TRUE
784106,"N",0.191166646259636,"N",FALSE,0.191166646259636,TRUE
799476,"N",0.21310129615499,"N",FALSE,0.21310129615499,TRUE
819679,"N",0.213347415767405,"N",FALSE,0.213347415767405,TRUE
785026,"N",0.181935347677471,"N",FALSE,0.181935347677471,TRUE
808807,"N",0.180350737696483,"N",FALSE,0.180350737696483,TRUE
821101,"N",0.197993510454873,"N",FALSE,0.197993510454873,TRUE
821605,"N",0.187549159711536,"N",FALSE,0.187549159711536,TRUE
821744,"N",0.190579709162374,"N",FALSE,0.190579709162374,TRUE
793525,"N",0.180986562628286,"N",FALSE,0.180986562628286,TRUE
794877,"N",0.171865745858115,"N",FALSE,0.171865745858115,TRUE
794413,"N",0.168158295273781,"N",FALSE,0.168158295273781,TRUE
823154,"N",0.193743206859606,"N",FALSE,0.193743206859606,TRUE
823222,"N",0.184041465126903,"N",FALSE,0.184041465126903,TRUE
830087,"N",0.232074132653369,"N",FALSE,0.232074132653369,TRUE
830162,"N",0.220979324492426,"N",FALSE,0.220979324492426,TRUE
843015,"N",0.226442564526313,"N",FALSE,0.226442564526313,TRUE
845414,"N",0.230498966590092,"N",FALSE,0.230498966590092,TRUE
830957,"N",0.22374958185258,"N",FALSE,0.22374958185258,TRUE
831793,"N",0.206630004240763,"N",FALSE,0.206630004240763,TRUE
846053,"N",0.210211199757888,"N",FALSE,0.210211199757888,TRUE
849099,"N",0.243690112538312,"N",FALSE,0.243690112538312,TRUE
817093,"N",0.202340359918483,"N",FALSE,0.202340359918483,TRUE
838081,"N",0.21068282163162,"N",FALSE,0.21068282163162,TRUE
825865,"N",0.188367596306186,"N",FALSE,0.188367596306186,TRUE
826388,"N",0.186382022868913,"N",FALSE,0.186382022868913,TRUE
844772,"N",0.214949652147882,"N",FALSE,0.214949652147882,TRUE
846603,"N",0.214114821554242,"N",FALSE,0.214114821554242,TRUE
810942,"N",0.184871486685204,"N",FALSE,0.184871486685204,TRUE
831154,"N",0.168198603953557,"N",FALSE,0.168198603953557,TRUE
804531,"N",0.176442848170615,"N",FALSE,0.176442848170615,TRUE
811488,"N",0.151789198614571,"N",FALSE,0.151789198614571,TRUE
833649,"N",0.166989431911993,"N",FALSE,0.166989431911993,TRUE
847679,"N",0.218481858221068,"N",FALSE,0.218481858221068,TRUE
855575,"N",0.230078934136534,"N",FALSE,0.230078934136534,TRUE
833367,"N",0.205262139792373,"N",FALSE,0.205262139792373,TRUE
861436,"N",0.269975097483849,"N",FALSE,0.269975097483849,TRUE
849594,"N",0.273412002018513,"N",FALSE,0.273412002018513,TRUE
864245,"N",0.241694779073936,"N",FALSE,0.241694779073936,TRUE
864758,"N",0.222023680499221,"N",FALSE,0.222023680499221,TRUE
857404,"N",0.208606924094145,"N",FALSE,0.208606924094145,TRUE
857661,"N",0.240974137382174,"N",FALSE,0.240974137382174,TRUE
886679,"N",0.259392184258165,"N",FALSE,0.259392184258165,TRUE
886765,"N",0.246428805184906,"N",FALSE,0.246428805184906,TRUE
887553,"N",0.282485537333195,"N",FALSE,0.282485537333195,TRUE
880747,"N",0.224821098662131,"N",FALSE,0.224821098662131,TRUE
888283,"N",0.267220484066836,"N",FALSE,0.267220484066836,TRUE
875694,"N",0.249072666504542,"N",FALSE,0.249072666504542,TRUE
860250,"N",0.259441081596073,"N",FALSE,0.259441081596073,TRUE
874827,"N",0.228924476995984,"N",FALSE,0.228924476995984,TRUE
882158,"N",0.228392642803207,"N",FALSE,0.228392642803207,TRUE
860945,"N",0.251054117468359,"N",FALSE,0.251054117468359,TRUE
896849,"N",0.258586109956088,"N",FALSE,0.258586109956088,TRUE
875286,"N",0.190483195122517,"N",FALSE,0.190483195122517,TRUE
889932,"N",0.247872821629319,"N",FALSE,0.247872821629319,TRUE
890040,"N",0.23744418123815,"N",FALSE,0.23744418123815,TRUE
890319,"N",0.236268480246737,"N",FALSE,0.236268480246737,TRUE
868884,"N",0.277186109358524,"N",FALSE,0.277186109358524,TRUE
883849,"N",0.231075126394231,"N",FALSE,0.231075126394231,TRUE
898512,"N",0.262603954679935,"N",FALSE,0.262603954679935,TRUE
870625,"N",0.25364409973678,"N",FALSE,0.25364409973678,TRUE
883989,"N",0.218431903210785,"N",FALSE,0.218431903210785,TRUE
877941,"N",0.230230141014319,"N",FALSE,0.230230141014319,TRUE
893661,"N",0.247052236522262,"N",FALSE,0.247052236522262,TRUE
883605,"N",0.184845359586265,"N",FALSE,0.184845359586265,TRUE
900411,"N",0.238703283817173,"N",FALSE,0.238703283817173,TRUE
900574,"N",0.235845185543851,"N",FALSE,0.235845185543851,TRUE
900768,"N",0.238718713802419,"N",FALSE,0.238718713802419,TRUE
908628,"N",0.276174468617459,"N",FALSE,0.276174468617459,TRUE
915925,"N",0.232054210735931,"N",FALSE,0.232054210735931,TRUE
901998,"N",0.246531115989068,"N",FALSE,0.246531115989068,TRUE
909068,"N",0.274134547196685,"N",FALSE,0.274134547196685,TRUE
893592,"N",0.229029358206849,"N",FALSE,0.229029358206849,TRUE
917126,"N",0.268129059065327,"N",FALSE,0.268129059065327,TRUE
946089,"N",0.28483427209116,"N",FALSE,0.28483427209116,TRUE
895623,"N",0.225853681769649,"N",FALSE,0.225853681769649,TRUE
910069,"N",0.252678119541511,"N",FALSE,0.252678119541511,TRUE
925067,"N",0.27750212303072,"N",FALSE,0.27750212303072,TRUE
925129,"N",0.252536974544141,"N",FALSE,0.252536974544141,TRUE
917724,"N",0.25457676724471,"N",FALSE,0.25457676724471,TRUE
925344,"N",0.246044637079359,"N",FALSE,0.246044637079359,TRUE
947540,"N",0.310105902969381,"N",FALSE,0.310105902969381,TRUE
940955,"N",0.254045520946704,"N",FALSE,0.254045520946704,TRUE
926054,"N",0.250361741895948,"N",FALSE,0.250361741895948,TRUE
940033,"N",0.219256101934042,"N",FALSE,0.219256101934042,TRUE
918458,"N",0.282812975362217,"N",FALSE,0.282812975362217,TRUE
911244,"N",0.245574267072252,"N",FALSE,0.245574267072252,TRUE
928275,"N",0.210171188907915,"N",FALSE,0.210171188907915,TRUE
948504,"N",0.254783677578002,"N",FALSE,0.254783677578002,TRUE
935170,"N",0.285908778082674,"N",FALSE,0.285908778082674,TRUE
934990,"N",0.285250870887747,"N",FALSE,0.285250870887747,TRUE
949408,"N",0.288837757409078,"N",FALSE,0.288837757409078,TRUE
935457,"N",0.265650153926897,"N",FALSE,0.265650153926897,TRUE
956633,"N",0.283786500697185,"N",FALSE,0.283786500697185,TRUE
950159,"N",0.269797753957943,"N",FALSE,0.269797753957943,TRUE
957380,"N",0.240454039126496,"N",FALSE,0.240454039126496,TRUE
958155,"N",0.335588826435384,"N",FALSE,0.335588826435384,TRUE
920391,"N",0.261119319181724,"N",FALSE,0.261119319181724,TRUE
959533,"N",0.30807331209012,"N",FALSE,0.30807331209012,TRUE
937175,"N",0.306494420238325,"N",FALSE,0.306494420238325,TRUE
943597,"N",0.249107246891672,"N",FALSE,0.249107246891672,TRUE
937387,"N",0.295097825503553,"N",FALSE,0.295097825503553,TRUE
929247,"N",0.262473220066594,"N",FALSE,0.262473220066594,TRUE
959290,"N",0.269180086819375,"N",FALSE,0.269180086819375,TRUE
965915,"N",0.280101964774871,"N",FALSE,0.280101964774871,TRUE
945006,"N",0.247474388794605,"N",FALSE,0.247474388794605,TRUE
923529,"N",0.23885102657761,"N",FALSE,0.23885102657761,TRUE
952192,"N",0.256628915346142,"N",FALSE,0.256628915346142,TRUE
944920,"N",0.257725440036387,"N",FALSE,0.257725440036387,TRUE
974917,"N",0.317878921791459,"N",FALSE,0.317878921791459,TRUE
945727,"N",0.230774529002419,"N",FALSE,0.230774529002419,TRUE
968715,"N",0.350385742029218,"N",FALSE,0.350385742029218,TRUE
953583,"N",0.26875307672735,"N",FALSE,0.26875307672735,TRUE
969263,"N",0.279068411515649,"N",FALSE,0.279068411515649,TRUE
983924,"N",0.319549024494158,"N",FALSE,0.319549024494158,TRUE
991081,"N",0.346721122592388,"N",FALSE,0.346721122592388,TRUE
984373,"N",0.306009144924474,"N",FALSE,0.306009144924474,TRUE
984459,"N",0.296016108975055,"N",FALSE,0.296016108975055,TRUE
976776,"N",0.298591225283725,"N",FALSE,0.298591225283725,TRUE
970879,"N",0.317353965442112,"N",FALSE,0.317353965442112,TRUE
976999,"N",0.29223757631847,"N",FALSE,0.29223757631847,TRUE
962767,"N",0.271905374056098,"N",FALSE,0.271905374056098,TRUE
998412,"N",0.300718146021068,"N",FALSE,0.300718146021068,TRUE
1006392,"N",0.308542748326043,"N",FALSE,0.308542748326043,TRUE
999076,"N",0.346531161463477,"N",FALSE,0.346531161463477,TRUE
1007993,"N",0.335998122062901,"N",FALSE,0.335998122062901,TRUE
971066,"N",0.293895702854844,"N",FALSE,0.293895702854844,TRUE
971215,"N",0.293903056909285,"N",FALSE,0.293903056909285,TRUE
1001093,"N",0.386428726414927,"N",FALSE,0.386428726414927,TRUE
1007006,"N",0.318564952300874,"N",FALSE,0.318564952300874,TRUE
985823,"N",0.299168566322638,"N",FALSE,0.299168566322638,TRUE
993882,"N",0.306923947923745,"N",FALSE,0.306923947923745,TRUE
973055,"N",0.245124006019026,"N",FALSE,0.245124006019026,TRUE
986686,"N",0.299211602485157,"N",FALSE,0.299211602485157,TRUE
1009160,"N",0.296926408408182,"N",FALSE,0.296926408408182,TRUE
994239,"N",0.297807341131007,"N",FALSE,0.297807341131007,TRUE
1009609,"N",0.32221902398008,"N",FALSE,0.32221902398008,TRUE
1002631,"N",0.305127258511506,"N",FALSE,0.305127258511506,TRUE
1003407,"N",0.342151531747506,"N",FALSE,0.342151531747506,TRUE
987914,"N",0.278917561583102,"N",FALSE,0.278917561583102,TRUE
1024326,"N",0.282390271438037,"N",FALSE,0.282390271438037,TRUE
979388,"N",0.336485351713937,"N",FALSE,0.336485351713937,TRUE
1017715,"N",0.263853280664815,"N",FALSE,0.263853280664815,TRUE
1017983,"N",0.313487808049169,"N",FALSE,0.313487808049169,TRUE
994559,"N",0.262214632967276,"N",FALSE,0.262214632967276,TRUE
996649,"N",0.331104537120168,"N",FALSE,0.331104537120168,TRUE
1003698,"N",0.324621783706016,"N",FALSE,0.324621783706016,TRUE
988841,"N",0.303119781946032,"N",FALSE,0.303119781946032,TRUE
981091,"N",0.295633624052432,"N",FALSE,0.295633624052432,TRUE
1010773,"N",0.254147116656234,"N",FALSE,0.254147116656234,TRUE
1011560,"N",0.287591103253807,"N",FALSE,0.287591103253807,TRUE
997649,"N",0.265222685693848,"N",FALSE,0.265222685693848,TRUE
996427,"N",0.259628219235918,"N",FALSE,0.259628219235918,TRUE
989435,"N",0.264651503983189,"N",FALSE,0.264651503983189,TRUE
1026174,"N",0.308569498246236,"N",FALSE,0.308569498246236,TRUE
1012415,"N",0.277995337178541,"N",FALSE,0.277995337178541,TRUE
1026872,"N",0.27971277729272,"N",FALSE,0.27971277729272,TRUE
1026770,"N",0.285508854293688,"N",FALSE,0.285508854293688,TRUE
1027685,"N",0.284454949544842,"N",FALSE,0.284454949544842,TRUE
1028039,"N",0.270911152585494,"N",FALSE,0.270911152585494,TRUE
1028180,"N",0.303907944431675,"N",FALSE,0.303907944431675,TRUE
1020569,"N",0.318115076387968,"N",FALSE,0.318115076387968,TRUE
1042824,"N",0.308459713381031,"N",FALSE,0.308459713381031,TRUE
1013952,"N",0.273196841724912,"N",FALSE,0.273196841724912,TRUE
1050996,"N",0.342359761031799,"N",FALSE,0.342359761031799,TRUE
1051119,"N",0.342366347513912,"N",FALSE,0.342366347513912,TRUE
1028931,"N",0.294526844856844,"N",FALSE,0.294526844856844,TRUE
1044578,"N",0.306023319235566,"N",FALSE,0.306023319235566,TRUE
1058354,"N",0.215717674018203,"N",FALSE,0.215717674018203,TRUE
1058982,"N",0.231899500624103,"N",FALSE,0.231899500624103,TRUE
1066504,"N",0.249117904090002,"N",FALSE,0.249117904090002,TRUE
1037930,"N",0.283173119651607,"N",FALSE,0.283173119651607,TRUE
1066742,"N",0.229013570621189,"N",FALSE,0.229013570621189,TRUE
1038056,"N",0.287343937388403,"N",FALSE,0.287343937388403,TRUE
1067766,"N",0.223046622049306,"N",FALSE,0.223046622049306,TRUE
1038325,"N",0.319376196980282,"N",FALSE,0.319376196980282,TRUE
1053408,"N",0.229070413236447,"N",FALSE,0.229070413236447,TRUE
1046184,"N",0.318685403626777,"N",FALSE,0.318685403626777,TRUE
1030968,"N",0.322259603718754,"N",FALSE,0.322259603718754,TRUE
1068053,"N",0.222590964012926,"N",FALSE,0.222590964012926,TRUE
1068324,"N",0.226688009667006,"N",FALSE,0.226688009667006,TRUE
1056019,"N",0.23269651504496,"N",FALSE,0.23269651504496,TRUE
1034026,"N",0.290736676344801,"N",FALSE,0.290736676344801,TRUE
1069306,"N",0.272655353125731,"N",FALSE,0.272655353125731,TRUE
1040485,"N",0.347509360400416,"N",FALSE,0.347509360400416,TRUE
1076213,"N",0.228641543810712,"N",FALSE,0.228641543810712,TRUE
1062869,"N",0.258403345599165,"N",FALSE,0.258403345599165,TRUE
